id                                  , title                                   , slug                                        , description                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , poster_url                                                                                                   , backdrop_url                                                       , trailer_url                                     , release_year, rating, imdb_rating, director                                                                                , actors                                                                                                                                                                                                             , genres                                                                          , status, featured, trending, popular, new_release, show_in_hero, views_count, display_order, created_at                   , updated_at                   , hero_only, hero_order, tmdb_id, language, has_hindi_dub, available_subs, language_description                                                , platforms
1ff581b9-670f-49f9-a11a-cddfb3dfa829, Money Heist                             , money-heist-2017                            , "To carry out the biggest heist in history, a mysterious man called The Professor recruits a band of eight robbers who have a single characteristic: none of them has anything to lose. Five months of seclusion - memorizing every step, every detail, every probability - culminate in eleven days locked up in the National Coinage and Stamp Factory of Spain, surrounded by police forces and with dozens of hostages in their power, to find out whether their suicide wager will lead to everything or nothing."                                                                                                                                                                                                                                                                                                                                                                                                                                       , https://image.tmdb.org/t/p/w500/reEMJA1uzscCbkpeRJeTT2bjqUp.jpg                                              , https://image.tmdb.org/t/p/original/gFZriCkpJYsApPZEF3jhxL4yLzG.jpg, https://www.youtube.com/watch?v=_InqQJRqGW4     ,         2017,      0,       4.1  , Álex Pina                                                                               , "[""Úrsula Corberó"",""Itziar Ituño"",""Álvaro Morte"",""Pedro Alonso"",""Miguel Herrán"",""Jaime Lorente"",""Esther Acebo"",""Najwa Nimri"",""Enrique Arce"",""Rodrigo de la Serna""]"                            , "[""Crime"",""Drama""]"                                                         , active, false   , false   , false  , false      , false       ,           0,             0, 2026-06-10 06:52:29.972706+00, 2026-08-01 12:17:01.170013+00, false    ,        999,   71446, es      , true         , "[""en""]"    , Language: Dual Audio [Hindi (DD5.1) + Spanish (ORG)] / ESubs        , []
20c6adef-a7f5-4b5c-93fe-3f702f353022, Suicide Squad Isekai                    , suicide-squad-isekai-2024                   , "In the crime-ridden city of Gotham, Amanda Waller, the head of A.R.G.U.S., assembles a group of notorious criminals—Harley Quinn, Deadshot, Peacemaker, Clayface and King Shark—for a mission into an otherworldly realm that's connected to this world through a gate. It's a realm of swords and magic where orcs rampage and dragons rule the skies. Can Harley Quinn and her crew conquer this perilous realm?"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          , https://image.tmdb.org/t/p/w500/AbVwsBJnLoqJzPJn8dlGFSGfygy.jpg                                              , https://image.tmdb.org/t/p/original/v6RfEUoDrB5iAZXmJ6ZT9tUs3ZX.jpg, https://www.youtube.com/watch?v=lsLAMV7lQX4     ,         2024,      0,       6.2  ,                                                                                         , "[""Anna Nagase"",""Reigo Yamaguchi"",""Takehito Koyasu"",""Jun Fukuyama"",""Subaru Kimura"",""Jun Fukushima"",""Seán Patrick Judge""]"                                                                            , "[""Animation"",""Action & Adventure"",""Sci-Fi & Fantasy""]"                   , active, false   , false   , false  , false      , false       ,           0,             0, 2026-01-28 10:25:50.677898+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  229926, ja      , true         , "[""en""]"    , Language: Dual Audio [Hindi (DD2.0) & Japanese] / ESubs             , []
20ffca1e-57a4-4058-8a58-d3416fd2f98f, Mad Concrete Dreams                     , mad-concrete-dreams-2026                    , "A debt-ridden building owner agrees to stage a fake kidnapping to save his family and property, only for the plan to spiral into a real abduction and a dangerously escalating situation."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , https://image.tmdb.org/t/p/w500/vX5dzW0qmFvrhTsTQj4IPZHnbpt.jpg                                              , https://image.tmdb.org/t/p/original/uyXmG9UoUrCaDwAK3HtXtPSImeU.jpg, https://www.youtube.com/watch?v=BmR4ZawPebU     ,         2026,      0,       8.3  ,                                                                                         , "[""Ha Jung-woo"",""Lim Soo-jung"",""Kim Jun-han"",""Krystal Jung"",""Shim Eun-kyung"",""Lee Shin-ki"",""Park Seo-kyung"",""Kim Keum-soon"",""Lee Ju-woo"",""Nam Myung-ryeol""]"                                   , "[""Crime"",""Comedy"",""Drama""]"                                              , active, false   , false   , false  , false      , false       ,           0,             0, 2026-08-21 13:13:47.613055+00, 2026-08-21 13:13:47.613055+00, false    ,        999,  281965, ko      , false        , "[""en""]"    , Language: Dual Audio [Hindi + Korean] / ESubs                       , []
234baa19-e159-4a1e-a488-ec0872b6c318, ONE PIECE                               , one-piece-2023                              , "With his straw hat and ragtag crew, young pirate Monkey D. Luffy goes on an epic voyage for treasure."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , https://image.tmdb.org/t/p/w500/blWCPEqDGLBuLB9u89CxP9ORQP4.jpg                                              , https://image.tmdb.org/t/p/original/qD211Hb5XwFxrszzBBe5EUYJerh.jpg, https://www.youtube.com/watch?v=l6kp780S-os     ,         2023,      0,       8.3  , "Matt Owens, Steven Maeda"                                                              , "[""Iñaki Godoy"",""Emily Rudd"",""Mackenyu"",""Jacob Gibson"",""Taz Skylar"",""Charithra Chandran""]"                                                                                                             , "[""Action & Adventure"",""Sci-Fi & Fantasy""]"                                 , active, false   , true    , false  , false      , false       ,           0,             0, 2026-03-03 21:59:22.274587+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  111110, hi      , true         , "[""en""]"    , Language: Dual Audio [Hindi(ORG 5.1) + English] DD5.1 / ESubs       , []
2541320c-757e-470e-b08d-239ff40118be, Murder Mindfully                        , murder-mindfully-2024                       , "When mafia lawyer Björn attends a mindfulness class to find a better work-life balance, he discovers surprising new coping strategies — including murder."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , https://image.tmdb.org/t/p/w500/rt6SspSLBl5PqWXGstR7HlUM3Nj.jpg                                              , https://image.tmdb.org/t/p/original/rsLZK4xAw1Oun0T5UWfG213qalP.jpg, https://www.youtube.com/watch?v=cMxkl9X586w     ,         2024,      0,       3.9  , Karsten Dusse                                                                           , "[""""]"                                                                                                                                                                                                           , "[""Drama"",""Comedy"",""Crime""]"                                              , active, false   , true    , false  , false      , false       ,           0,             0, 2026-05-29 14:37:14.555681+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  252372, hi      , true         , "[""en""]"    , Language: Dual Audio [Hindi (ORG 5.1) + English] / ESubs            , []
26145ba2-4653-442d-9b59-83afd588125f, Bloodhounds                             , bloodhounds-2023                            , "Faced with ruthless foes with a violent thirst, two young boxers band together — risking life and limb to bring justice and protect their loved ones."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , https://image.tmdb.org/t/p/w500/yu4oHDi6kO3cYXdmEnYT6SibATj.jpg                                              , https://image.tmdb.org/t/p/original/zhsEnDNCQX5dlI2wbKzV90pV0B9.jpg, https://www.youtube.com/watch?v=eyiR8pO50JE     ,         2023,      0,       8.1  , Jason Kim                                                                               , "[""Woo Do-hwan"",""Lee Sang-yi"",""Rain""]"                                                                                                                                                                       , "[""Drama"",""Action & Adventure"",""Crime""]"                                  , active, false   , true    , false  , false      , false       ,           0,             0, 2026-04-12 04:53:57.466802+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  127529, en      , true         , "[""en""]"    , Language: Dual Audio [Hindi (DD5.1) & English] / ESubs              , []
27de0935-fe37-4084-a7e5-0dc458dff5dd, Fallout                                 , fallout-2024                                , "The story of haves and have-nots in a world in which there's almost nothing left to have. 200 years after the apocalypse, the gentle denizens of luxury fallout shelters are forced to return to the irradiated hellscape their ancestors left behind — and are shocked to discover an incredibly complex, gleefully weird, and highly violent universe waiting for them."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , https://image.tmdb.org/t/p/w500/c15BtJxCXMrISLVmysdsnZUPQft.jpg                                              , https://image.tmdb.org/t/p/original/cIgHBLTMbcIkS0yvIrUUVVKLdOz.jpg, https://www.youtube.com/watch?v=7h8zJHywjAw     ,         2024,      0,       8.3  , "Geneva Robertson-Dworet, Graham Wagner"                                                , "[""Ella Purnell"",""Aaron Moten"",""Moisés Arias"",""Frances Turner"",""Kyle MacLachlan"",""Walton Goggins""]"                                                                                                    , "[""Action & Adventure"",""Sci-Fi & Fantasy""]"                                 , active, false   , true    , false  , false      , false       ,           0,             0, 2025-12-30 02:32:16.675684+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  106379, en      , true         , "[""en""]"    , Language: Dual Audio [Hindi (DD5.1) + English] / ESubs              , []
28b60b20-8c9f-445c-a05f-f08b40c58060, Hostages                                , hostages-2019                               , "Four masked men break into the Anand family home, taking them hostage. Pushed into a do-or-die situation, Dr. Mira Anand has to make a choice. Will she take a life to save lives?"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          , https://image.tmdb.org/t/p/w500/s4bv1qeIzqsI5YlnZm2WG3fPb45.jpg                                              , https://image.tmdb.org/t/p/original/n2vlqGq2Z12Pf862phcfsNUcVOe.jpg, https://youtu.be/pymRhLERVI4?si=DkJsgrFOv97yrD95,         2019,      0,       3.2  , Sudhir Mishra                                                                           , "[""Ronit Roy"",""Anangsha Biswas"",""Aashim Gulati"",""Dalip Tahil"",""Divya Dutta"",""Dino Morea"",""Shibani Dandekar"",""Amit Sial"",""Kanwaljit Singh"",""Shriswara Dubey""]"                                  , "[""Drama"",""Crime""]"                                                         , active, false   , false   , false  , false      , false       ,           0,             0, 2026-03-31 00:32:54.02799+00 , 2026-08-01 12:17:01.170013+00, false    ,        999,   89865, hi      , false        , "[""en""]"    , Language: Hindi [ With ESubs ]                                      , []
28f1c8e7-02f1-45c6-bc22-3aee2a4d0145, Mitti  Ek Nayi Pehchaan                 , mitti-ek-nayi-pehchaan-2025                 , """Mitti – Ek Nayi Pehchaan"" follows Raghav Sharma’s return to Dol Chhapra, his ancestral village, to fulfill his late grandfather’s vision of modern farming. Leaving behind his life as a creative director in advertising, Raghav confronts village rivalries and emotional ties as he embarks on a profound journey of transformation—from urban professional to progressive farmer, rediscovering identity, purpose, and belonging."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , https://image.tmdb.org/t/p/w400/rxTwoXoD83Hm5PyrKOxZ4rac6J6.jpg                                              , https://image.tmdb.org/t/p/original/kaTrTPmZx3pdfqLWIArXbOTKQkQ.jpg, https://youtu.be/9eVnW29V6v0?si=YV028voG_8eT3AIc,         2025,      0,       8.1  ,                                                                                         , "[""Ishwak Singh"",""Shruti Sharma"",""Alka Amin"",""Yogendra Tiku"",""Pranjal Pateriya"",""Diksha Juneja"",""Piyush Kumar"",""Sharat Sonu""]"                                                                     , "[""Drama"",""Family""]"                                                        , active, false   , false   , false  , false      , false       ,           0,             0, 2026-04-21 08:37:13.650172+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  295719, hi      , false        , "[""en""]"    , Language: Hindi DD5.1 / ESubs                                       , []
296b3c5d-a4aa-4992-98b7-c1b5421c1cc7, Gullak                                  , gullak-2019                                 , "Set in quaint by-lanes in the heart of India, Gullak is a collection of disarming and relatable tales of the Mishra family."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 , https://image.tmdb.org/t/p/w500/arn3mvRYSrEqO7vaKbH8QxM8EEK.jpg                                              , https://image.tmdb.org/t/p/original/t0J74zw5N5Ux7CvvBtIHvjnSB4n.jpg, https://www.youtube.com/watch?v=XKVYXYuPUm8     ,         2019,      0,       3.9  , "Nikhil Vijay, Shreyansh Pandey"                                                        , "[""Jameel Khan"",""Geetanjali Kulkarni"",""Harsh Mayar"",""Shivankit Singh Parihar"",""Sunita Rajwar"",""Anant Joshi""]"                                                                                          , "[""Comedy"",""Drama"",""Family""]"                                             , active, false   , true    , false  , false      , false       ,           0,             0, 2026-06-10 09:32:26.839925+00, 2026-08-01 12:17:01.170013+00, false    ,        999,   90966, hi      , false        , "[""en""]"    , Language: Hindi DD2.0 / ESubs                                       , []
2a1e25e2-34e6-472b-aa35-2f939b0f5426, Inspector Avinash                       , inspector-avinash-2023                      , "Set in 1998 UP, this is the story of a dynamic cop leading a Special Task Force which becomes instrumental in eliminating a dreaded weapons cartel."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , https://image.tmdb.org/t/p/w500/cyX4lDfLOtejavCY5PbtRlk4C63.jpg                                              , https://image.tmdb.org/t/p/original/5X8rPeV0VhcPND4OHwgaudRqZhf.jpg, https://www.youtube.com/watch?v=oKVhaC7TJlw     ,         2023,      0,       7.6  ,                                                                                         , "[""Randeep Hooda"",""Urvashi Rautela"",""Amit Sial"",""Abhimanyu Singh"",""Rajneesh Duggal"",""Shalin Bhanot"",""Freddy Daruwala""]"                                                                              , "[""Action & Adventure"",""Mystery""]"                                          , active, false   , false   , false  , false      , false       ,           0,             0, 2026-05-14 21:02:24.884469+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  226707, hi      , false        , "[""en""]"    , Language: Hindi DD5.1 / ESubs                                       , []
2b4664cd-3ef5-4ffe-9050-38c9f782cec3, The Pitt                                , the-pitt-2025                               , The staff of Pittsburgh's Trauma Medical Center work around the clock to save lives in an overcrowded and underfunded emergency department.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , https://image.tmdb.org/t/p/w500/kvFSpESyBZMjaeOJDx7RS3P1jey.jpg                                              , https://image.tmdb.org/t/p/original/6uPBHw488MUW6x51zZ2OCJo6Dgp.jpg, https://www.youtube.com/watch?v=ufR_08V38sQ     ,         2025,      0,       4.4  , R. Scott Gemmill                                                                        , "[""Noah Wyle"",""Patrick Ball"",""Katherine LaNasa"",""Supriya Ganesh"",""Fiona Dourif"",""Taylor Dearden"",""Isa Briones"",""Gerran Howell"",""Shabana Azeez"",""Sepideh Moafi""]"                               , "[""Drama""]"                                                                   , active, false   , true    , false  , false      , false       ,           0,             0, 2026-01-11 03:35:48.985064+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  250307, en      , true         , "[""en""]"    , Language: Dual Audio [Hindi (DD2.0) & English] / ESubs              , []
2f25d48e-f17c-4384-a307-1c9cdcf42721, Man vs Baby                             , man-vs-baby-2025                            , "As Christmas approaches, a blundering-all-the-way dad juggles housesitting a posh London penthouse with an unexpected pickle: caring for a lost baby."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , https://image.tmdb.org/t/p/w500/x7UZVTEr26H5yCSVQoKTeBdvUvg.jpg                                              , https://image.tmdb.org/t/p/original/lSffVt0etoSLyl2hsTREdJ1CnQ1.jpg, https://www.youtube.com/watch?v=zHhR3daI3bY     ,         2025,      0,       3.4  , "Rowan Atkinson, William Davies"                                                        , "[""Rowan Atkinson""]"                                                                                                                                                                                             , "[""Comedy"",""Family""]"                                                       , active, false   , false   , false  , true       , false       ,           0,             0, 2025-12-30 02:16:50.743954+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  279601, en      , true         , "[""en""]"    , Language: Dual Audio [Hindi (DD5.1) & English] / ESubs              , []
30100030-4b0f-4b90-8caa-84491a782c2b, Hello Bachhon                           , hello-bachhon-2026                          , A physics teacher sets out to make quality education accessible to all students through online learning.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , https://image.tmdb.org/t/p/w500/sBprJ6cIkWWKl4ABWgxNDKxe9kL.jpg                                              , https://image.tmdb.org/t/p/original/akwxUU6YDiAixkx7t8AOSzxzkNG.jpg,                                                 ,         2026,      0,            , Abhishek Yadav                                                                          , "[""Vineet Kumar Singh"",""Vikram Kochhar"",""Girija Oak""]"                                                                                                                                                       , "[""Drama""]"                                                                   , active, false   , false   , false  , true       , false       ,           0,             0, 2026-03-06 13:23:49.530142+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  313100, hi      , false        , "[""en""]"    , Language: Hindi DD5.1 / ESubs                                       , []
32ec54f9-5144-4f1f-8530-d873c9fb85a2, Perfect Family                          , perfect-family-2025                         , "A Punjabi family appears happy but deals with hidden issues, attending therapy together to address mental health and family bonds while fighting cultural stigma."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , https://image.tmdb.org/t/p/w500/4HZCp7StTidUMJvty4fZ2VJaQgm.jpg                                              , https://image.tmdb.org/t/p/original/tsDmPboTBEDiG7Bklg0OV2b3KlW.jpg, https://www.youtube.com/watch?v=al9YyOkHQiM     ,         2025,      0,       3    , Palak Bhambri                                                                           , "[""Neha Dhupia"",""Manoj Pahwa"",""Seema Pahwa"",""Gulshan Devaiah"",""Girija Oak"",""Kaveri Seth"",""Hirva Samir Trivedi"",""Ronav Vaswani"",""Sachin Kathuria""]"                                               , "[""Family"",""Drama""]"                                                        , active, false   , false   , false  , false      , false       ,           0,             0, 2026-07-19 00:07:27.874331+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  306974, hi      , true         , "[""en""]"    , Language: Hindi DD5.1 / ESubs                                       , []
35836d0d-3a19-42e0-a73d-ddec43b115c5, Game of Thrones                         , game-of-thrones-2011                        , "Seven noble families fight for control of the mythical land of Westeros. Friction between the houses leads to full-scale war. All while a very ancient evil awakens in the farthest north. Amidst the war, a neglected military order of misfits, the Night's Watch, is all that stands between the realms of men and icy horrors beyond."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , https://image.tmdb.org/t/p/w500/1XS1oqL89opfnbLl8WnZY1O1uJx.jpg                                              , https://image.tmdb.org/t/p/original/2OMB0ynKlyIenMJWI2Dy9IWT4c.jpg , https://www.youtube.com/watch?v=KPLWWIOCOOQ     ,         2011,      0,       9.2  , "David Benioff, D. B. Weiss"                                                            , "[""Peter Dinklage"",""Kit Harington"",""Nikolaj Coster-Waldau"",""Lena Headey"",""Emilia Clarke"",""Liam Cunningham"",""Maisie Williams"",""Isaac Hempstead Wright"",""Sophie Turner"",""John Bradley""]"         , "[""Sci-Fi & Fantasy"",""Drama"",""Action & Adventure""]"                       , active, false   , false   , false  , false      , false       ,           0,             0, 2026-05-14 07:33:49.302423+00, 2026-08-01 12:17:01.170013+00, false    ,        999,    1399, hi      , true         , "[""en""]"    , Language: Hindi (ORG 2.0) + English 5.1 / ESubs “NEW JioCinema Dub!”, []
37168671-cb42-47cc-a08f-6be07dee9e5d, Bhay: The Gaurav Tiwari Story           , bhay-the-gaurav-tiwari-story-2025           , "Gaurav Tiwari, a paranormal investigator, faces his greatest challenge when his pursuit of the truth behind unexplained phenomena leads him into a deadly spiral. As his mysterious death leaves questions unanswered, a journalist delves into his eerie and celebrated legacy, unearthing secrets that blur the line between reality and the supernatural."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                , https://image.tmdb.org/t/p/w500/7QeF07BZJBw64pZ7zoPzVxIxFdk.jpg                                              , https://image.tmdb.org/t/p/original/9EAJbb6IYjQCUcxMxb3kty4Thnm.jpg, https://youtu.be/I8pz4rlV-VY?si=GifbOBjk4cQymeBW,         2025,      0,       4.5  , Robby Grewal                                                                            , "[""Karan Tacker"",""Kalki Koechlin"",""Saloni Batra"",""Nimisha Nair"",""Danish Sood"",""Shubham Chaudhary"",""Babla Kochar"",""Sonal Jha"",""Jennifer K Preston""]"                                              , "[""Drama"",""Mystery""]"                                                       , active, false   , true    , false  , false      , false       ,           0,             0, 2025-12-30 01:32:38.6789+00  , 2026-08-01 12:17:01.170013+00, false    ,        999,  308053, hi      , false        , "[""en""]"    , Language: Hindi DD5.1 / ESubs                                       , []
377294fa-9cb6-45a9-ad8d-efacdbad0097, Dynamite Kiss                           , dynamite-kiss-2025                          , "A passionate fling in Jeju ends abruptly — until fate reunites an heir and a young woman when she joins his company, disguised as a married mother."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , https://image.tmdb.org/t/p/w500/qY3ltlWUB7u3ENocrMOkbGCGYnt.jpg                                              , https://image.tmdb.org/t/p/original/cTFQKu8CLftXHUCIBGksfL8uhf3.jpg, https://www.youtube.com/watch?v=PukVwohE-Vk     ,         2025,      0,       4    , "Kim Jae-hyun, Ha Yoon-ah, Kim Hyun-woo"                                                , "[""Jang Ki-yong"",""Ahn Eun-jin"",""Kim Moo-joon"",""Woo Da-vi"",""Choi Gwang-il"",""Nam Kee-ae"",""Jeong Ga-hee"",""Cha Mi-kyeong"",""Seo Sang-won"",""Seo Jeong-yeon""]"                                        , "[""Drama"",""Comedy""]"                                                        , active, false   , true    , false  , true       , false       ,           0,             0, 2025-12-30 02:33:23.838287+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  281013, ko      , true         , "[""en""]"    , Language: Dual Audio [Hindi (2.0) & Korean] / ESubs                 , []
383029f2-f469-4ed3-9590-e07620231896, Wheel Of Fortune India                  , wheel-of-fortune-india-2026                 , "Recognised by Guinness World Records as the world's most popular TV game show, Wheel of Fortune arrives in India in spectacular fashion, hosted by Akshay Kumar- Contestants enter a thrilling word game, decoding phrases spanning Bollywood, pop culture and everyday life- Blending entertainment with edge-of- the-seat moments, every alphabet can change the game as players compete for paisa and prizes!"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            , https://image.tmdb.org/t/p/w500/rJEeYiafPQrtFI3d0bpUP7NOmCL.jpg                                              , https://image.tmdb.org/t/p/original/3KHsYztMdRu94K0PFeFpZHw5d2k.jpg, https://www.youtube.com/watch?v=hJ24umQgv_k     ,         2026,      0,            ,                                                                                         , "[""Akshay Kumar"",""Elnaaz Norouzi""]"                                                                                                                                                                            , "[""Drama"",""Reality"",""Comedy"",""Family""]"                                 , active, false   , false   , false  , true       , false       ,           0,             0, 2026-02-01 09:06:49.213008+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  312551, hi      , true         , "[""en""]"    , Language: Dual Audio [Hindi (ORG 5.1) + English] / ESubs            , []
3a89c539-3020-4607-8f1c-152504294a1e, Kaptaan                                 , kaptaan-2026                                , "SSP Samardeep, a feared encounter specialist, hides a broken past behind his ruthless image. Years ago, in his pursuit of revenge, he abandoned his informant DK’s brothers. Now In Jwalabad, as Munna, Tinnu, and Shaheen battle for a ₹180-crore tender, Samar joins forces with the ruthless Kabir—only to discover he is one of those lost children, forcing him to face his past."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , https://image.tmdb.org/t/p/w500/77qaK1E2epERADWahm5s5mtopVm.jpg                                              , https://image.tmdb.org/t/p/original/dJ89QRFHX77ZWZXGnSS5LxSbtec.jpg, https://www.youtube.com/watch?v=uTrFkP4uXjs     ,         2026,      0,            , Jatin Satish Wagle                                                                      , "[""Saqib Saleem"",""Anjum Sharma"",""Siddharth Nigam"",""Arif Zakaria"",""Varun Badola"",""Vikram Kochhar"",""Kavita Kaushik"",""Pooja Gor"",""Anushka Kaushik""]"                                                , "[""Crime"",""Drama""]"                                                         , active, false   , false   , false  , true       , false       ,           0,             0, 2026-04-28 10:39:12.16715+00 , 2026-08-01 12:17:01.170013+00, false    ,        999,  318254, hi      , false        , "[""en""]"    , Language: Hindi (DD5.1)  / ESubs                                    , []
3abc57e3-cb2e-46fd-8fdb-80ce365ec6e7, The 50                                  , the-50-2026                                 , India's biggest reality show is about to redefine reality! 50 celebs face survival challenges and intense mind games under the watchful eye of the masked lion.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , https://image.tmdb.org/t/p/w500/r7ZPWfdKJJmSjZDOIMQCz3PXjIa.jpg                                              , https://image.tmdb.org/t/p/original/54W3B9UEn68Oc9cnTsEw3fyyCkD.jpg,                                                 ,         2026,      0,            ,                                                                                         , "[""Natalia Janoszek"",""Nikki Tamboli"",""Ridhi Dogra"",""Divya Agarwal"",""Vikrant Singh Rajput"",""Siddharth Bhardwaj"",""Ridhima Pandit"",""Yuvika Chaudhary"",""Sumaira Shaikh"",""Manisha Rani""]"           , "[""Reality""]"                                                                 , active, false   , false   , false  , true       , false       ,           0,             0, 2026-02-02 04:12:52.593888+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  311924, hi      , false        , "[""en""]"    , Language: Hindi DD5.1 / ESubs                                       , []
3d7043f5-dc1e-44eb-a753-226a9f26626b, Pharma                                  , pharma-2025                                 , "A young medical representative struggles against the pharma game, masters it and eventually fights against it."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              , https://image.tmdb.org/t/p/w500/nG7VvjRiS8nsOy7qR7vF1tlZzSU.jpg                                              , https://image.tmdb.org/t/p/original/n1qDEYpr3pq7bJ9GGaF9zVNjdNq.jpg, https://www.youtube.com/watch?v=O7wQuF6OKtI     ,         2025,      0,       3.5  , P. R. Arun                                                                              , "[""Nivin Pauly"",""Veena Nandakumar"",""Rajit Kapoor"",""Narain"",""Shruti Ramachandran"",""Binu Pappu"",""Muthumani Somasundaran"",""Aalekh Kapoor"",""Aswathy Manoharan"",""Sruthi Jayan""]"                    , "[""Drama"",""Family""]"                                                        , active, false   , false   , false  , true       , false       ,           0,             0, 2025-12-30 02:21:41.631957+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  243826, ml      , true         , "[""en""]"    , Language: Dual Audio [Hindi (DD5.1) + Malayalam] / ESubs            , []
3e3dc190-3328-4a5d-93f5-4ccb7445777d, Daredevil: Born Again                   , daredevil-born-again-2025                   , "Matt Murdock, a blind lawyer with heightened abilities, is fighting for justice through his bustling law firm, while former mob boss Wilson Fisk pursues his own political endeavors in New York. When their past identities begin to emerge, both men find themselves on an inevitable collision course."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , https://image.tmdb.org/t/p/w500/xDUoAsU8lQHOOoRkFiBuarmACDN.jpg                                              , https://image.tmdb.org/t/p/original/qrTAc0ZtQ859Qu5O8cixJzNJpQs.jpg, https://www.youtube.com/watch?v=7xALolZzhSM     ,         2025,      0,       4    , "Dario Scardapane, Chris Ord, Matt Corman"                                              , "[""Charlie Cox"",""Vincent D'Onofrio"",""Wilson Bethel"",""Deborah Ann Woll"",""Margarita Levieva"",""Matthew Lillard"",""Lili Taylor"",""Tony Dalton"",""Michael Gandolfini"",""Nikki M. James""]"               , "[""Drama"",""Action & Adventure"",""Crime""]"                                  , active, false   , true    , false  , false      , false       ,           0,             0, 2026-03-25 21:47:27.681311+00, 2026-08-01 12:17:01.170013+00, false    ,        999,  202555, en      , true         , "[""en""]"    , Language: Dual Audio [Hindi (DD5.1) + English] / ESubs              , []
